source,target,weight,type,code
#8mars,#fh2012,1,undirected,#8mars_to_#fh2012
#ns2012,#lafranceforte,1,undirected,#ns2012_to_#lafranceforte
#dpda,#fh2012,1,undirected,#dpda_to_#fh2012
#dpda,#fh2012,1,undirected,#dpda_to_#fh2012
#montreuil,#jidldf,1,undirected,#montreuil_to_#jidldf
#montreuil,#jidldf,1,undirected,#montreuil_to_#jidldf
#dpda,#ns2012,1,undirected,#dpda_to_#ns2012
#dpda,#lafranceforte,1,undirected,#dpda_to_#lafranceforte
#ns2012,#lafranceforte,1,undirected,#ns2012_to_#lafranceforte
#dpda,#fabius,1,undirected,#dpda_to_#fabius
#dpda,#ns2012,1,undirected,#dpda_to_#ns2012
#dpda,#fabius,1,undirected,#dpda_to_#fabius
#dpda,#fabius,1,undirected,#dpda_to_#fabius
#dpda,#fabius,1,undirected,#dpda_to_#fabius
#dpda,#ns2012,1,undirected,#dpda_to_#ns2012
#fabius,#ns2012,1,undirected,#fabius_to_#ns2012
#dpda,#fabius,1,undirected,#dpda_to_#fabius
#dpda,#fabius,1,undirected,#dpda_to_#fabius
#dpda,#fabius,1,undirected,#dpda_to_#fabius
#dpda,#fabius,1,undirected,#dpda_to_#fabius
#dpda,#fabius,1,undirected,#dpda_to_#fabius
#dpda,#fabius,1,undirected,#dpda_to_#fabius
#dpda,#pujadas,1,undirected,#dpda_to_#pujadas
#fabius,#pujadas,1,undirected,#fabius_to_#pujadas
#dpda,#ns2012,1,undirected,#dpda_to_#ns2012
#dpda,#fabius,1,undirected,#dpda_to_#fabius
#dépendance,#ecosante,1,undirected,#dépendance_to_#ecosante
#fh,#financespubliques,1,undirected,#fh_to_#financespubliques
#fh,#irresponsable,1,undirected,#fh_to_#irresponsable
#financespubliques,#irresponsable,1,undirected,#financespubliques_to_#irresponsable
#compassion,#solidaritéavecporteparole,1,undirected,#compassion_to_#solidaritéavecporteparole
#penséepoureux,#galère,1,undirected,#penséepoureux_to_#galère
#tendreloreille,#cestlenoooord,1,undirected,#tendreloreille_to_#cestlenoooord
#dilemme,#pasdinfo,1,undirected,#dilemme_to_#pasdinfo
#innovation,#hqbconseil,1,undirected,#innovation_to_#hqbconseil
#mormeck,#montreuil,1,undirected,#mormeck_to_#montreuil
#ns2012,#bordeaux,1,undirected,#ns2012_to_#bordeaux
#ns2012,#fh,1,undirected,#ns2012_to_#fh
#ns2012,#lafranceforte,1,undirected,#ns2012_to_#lafranceforte
#bordeaux,#fh,1,undirected,#bordeaux_to_#fh
#bordeaux,#lafranceforte,1,undirected,#bordeaux_to_#lafranceforte
#fh,#lafranceforte,1,undirected,#fh_to_#lafranceforte
#ns2012,#bordeaux,1,undirected,#ns2012_to_#bordeaux
#ns2012,#lafranceforte,1,undirected,#ns2012_to_#lafranceforte
#bordeaux,#lafranceforte,1,undirected,#bordeaux_to_#lafranceforte
#ns2012,#bordeaux,1,undirected,#ns2012_to_#bordeaux
#ns2012,#bordeaux,1,undirected,#ns2012_to_#bordeaux
#ns2012,#bordeaux,1,undirected,#ns2012_to_#bordeaux
#ns2012,#bordeaux,1,undirected,#ns2012_to_#bordeaux
#ns2012,#bayonne,1,undirected,#ns2012_to_#bayonne
#bordeaux,#bayonne,1,undirected,#bordeaux_to_#bayonne
#ns2012,#bordeaux,1,undirected,#ns2012_to_#bordeaux
#ns2012,#lafranceforte,1,undirected,#ns2012_to_#lafranceforte
#bordeaux,#lafranceforte,1,undirected,#bordeaux_to_#lafranceforte
#fh2012,#dijon,1,undirected,#fh2012_to_#dijon
#fh2012,#fh,1,undirected,#fh2012_to_#fh
#dijon,#fh,1,undirected,#dijon_to_#fh
#ns2012,#lafranceforte,1,undirected,#ns2012_to_#lafranceforte
#peav,#fh2012,1,undirected,#peav_to_#fh2012
#fh2012,#montreuil,1,undirected,#fh2012_to_#montreuil
#fh2012,#bagnolet,1,undirected,#fh2012_to_#bagnolet
#montreuil,#bagnolet,1,undirected,#montreuil_to_#bagnolet
#fh2012,#montreuil,1,undirected,#fh2012_to_#montreuil
#fh2012,#bagnolet,1,undirected,#fh2012_to_#bagnolet
#montreuil,#bagnolet,1,undirected,#montreuil_to_#bagnolet
#fh2012,#montreuil,1,undirected,#fh2012_to_#montreuil
#fh2012,#bagnolet,1,undirected,#fh2012_to_#bagnolet
#montreuil,#bagnolet,1,undirected,#montreuil_to_#bagnolet
#montreuil,#bagnolet,1,undirected,#montreuil_to_#bagnolet
#fh2012,#montreuil,1,undirected,#fh2012_to_#montreuil
#fh2012,#bagnolet,1,undirected,#fh2012_to_#bagnolet
#montreuil,#bagnolet,1,undirected,#montreuil_to_#bagnolet
#rtl,#hollande,1,undirected,#rtl_to_#hollande
#rtl,#improvisationpermanente,1,undirected,#rtl_to_#improvisationpermanente
#hollande,#improvisationpermanente,1,undirected,#hollande_to_#improvisationpermanente
#ns2012,#montpellier,1,undirected,#ns2012_to_#montpellier
#ns2012,#montpellier,1,undirected,#ns2012_to_#montpellier
#ns2012,#montpellier,1,undirected,#ns2012_to_#montpellier
#ns2012,#montpellier,1,undirected,#ns2012_to_#montpellier
#fh2012,#montreuil,1,undirected,#fh2012_to_#montreuil
#fh2012,#bagnolet,1,undirected,#fh2012_to_#bagnolet
#montreuil,#bagnolet,1,undirected,#montreuil_to_#bagnolet
#montreuil,#bagnolet,1,undirected,#montreuil_to_#bagnolet
#pdc,#hollande,1,undirected,#pdc_to_#hollande
#pdc,#hollande,1,undirected,#pdc_to_#hollande
#pdc,#hollande,1,undirected,#pdc_to_#hollande
#pdc,#hollande,1,undirected,#pdc_to_#hollande
#pdc,#hollande,1,undirected,#pdc_to_#hollande
#pdc,#fhprésidentdumonde,1,undirected,#pdc_to_#fhprésidentdumonde
#hollande,#fhprésidentdumonde,1,undirected,#hollande_to_#fhprésidentdumonde
#pdc,#hollande,1,undirected,#pdc_to_#hollande
#pdc,#hollande,1,undirected,#pdc_to_#hollande
#pdc,#hollande,1,undirected,#pdc_to_#hollande
#pdc,#hollande,1,undirected,#pdc_to_#hollande
#puriste,#fan,1,undirected,#puriste_to_#fan
#president,#petroplus,1,undirected,#president_to_#petroplus
#dpda,#mlp,1,undirected,#dpda_to_#mlp
#dpda,#melenchon,1,undirected,#dpda_to_#melenchon
#dpda,#mlp,1,undirected,#dpda_to_#mlp
#mlp,#melenchon,1,undirected,#mlp_to_#melenchon
#mlp,#mlp,1,undirected,#mlp_to_#mlp
#melenchon,#mlp,1,undirected,#melenchon_to_#mlp
#enfin,#jaieupeur,1,undirected,#enfin_to_#jaieupeur
#ns2012,#france2,1,undirected,#ns2012_to_#france2
#politique,#banlieues,1,undirected,#politique_to_#banlieues
#politique,#fh2012,1,undirected,#politique_to_#fh2012
#banlieues,#fh2012,1,undirected,#banlieues_to_#fh2012
#bonneuil,#fh2012,1,undirected,#bonneuil_to_#fh2012
#bonneuil,#fh2012,1,undirected,#bonneuil_to_#fh2012
#bonneuil,#fh2012,1,undirected,#bonneuil_to_#fh2012
#bonneuil,#fh2012,1,undirected,#bonneuil_to_#fh2012
#bonneuil,#fh2012,1,undirected,#bonneuil_to_#fh2012
#bonneuil,#fh2012,1,undirected,#bonneuil_to_#fh2012
#veolia,#onsarrangeentreelites,1,undirected,#veolia_to_#onsarrangeentreelites
#pasledroitalerreur,#fh2012,1,undirected,#pasledroitalerreur_to_#fh2012
#montreuil,#bagnolet,1,undirected,#montreuil_to_#bagnolet
#montreuil,#fh2012,1,undirected,#montreuil_to_#fh2012
#ruffin,#république,1,undirected,#ruffin_to_#république
#ruffin,#superu,1,undirected,#ruffin_to_#superu
#ruffin,#montreuil,1,undirected,#ruffin_to_#montreuil
#ruffin,#bagnolet,1,undirected,#ruffin_to_#bagnolet
#ruffin,#fh2012,1,undirected,#ruffin_to_#fh2012
#république,#superu,1,undirected,#république_to_#superu
#république,#montreuil,1,undirected,#république_to_#montreuil
#république,#bagnolet,1,undirected,#république_to_#bagnolet
#république,#fh2012,1,undirected,#république_to_#fh2012
#superu,#montreuil,1,undirected,#superu_to_#montreuil
#superu,#bagnolet,1,undirected,#superu_to_#bagnolet
#superu,#fh2012,1,undirected,#superu_to_#fh2012
#montreuil,#bagnolet,1,undirected,#montreuil_to_#bagnolet
#montreuil,#fh2012,1,undirected,#montreuil_to_#fh2012
#bagnolet,#fh2012,1,undirected,#bagnolet_to_#fh2012
#ruffin,#république,1,undirected,#ruffin_to_#république
#ruffin,#superu,1,undirected,#ruffin_to_#superu
#ruffin,#montreuil,1,undirected,#ruffin_to_#montreuil
#ruffin,#bagnolet,1,undirected,#ruffin_to_#bagnolet
#ruffin,#fh2012,1,undirected,#ruffin_to_#fh2012
#république,#superu,1,undirected,#république_to_#superu
#république,#montreuil,1,undirected,#république_to_#montreuil
#république,#bagnolet,1,undirected,#république_to_#bagnolet
#république,#fh2012,1,undirected,#république_to_#fh2012
#superu,#montreuil,1,undirected,#superu_to_#montreuil
#superu,#bagnolet,1,undirected,#superu_to_#bagnolet
#superu,#fh2012,1,undirected,#superu_to_#fh2012
#montreuil,#bagnolet,1,undirected,#montreuil_to_#bagnolet
#montreuil,#fh2012,1,undirected,#montreuil_to_#fh2012
#bagnolet,#fh2012,1,undirected,#bagnolet_to_#fh2012
#fh2012,#montreuil,1,undirected,#fh2012_to_#montreuil
#fh2012,#bagnolet,1,undirected,#fh2012_to_#bagnolet
#montreuil,#bagnolet,1,undirected,#montreuil_to_#bagnolet
#sarkozycasuffit,#changement,1,undirected,#sarkozycasuffit_to_#changement
#sarkozycasuffit,#fh2012,1,undirected,#sarkozycasuffit_to_#fh2012
#changement,#fh2012,1,undirected,#changement_to_#fh2012
#porteparoles,#grève,1,undirected,#porteparoles_to_#grève
#fh2012,#montreuil,1,undirected,#fh2012_to_#montreuil
#education,#changement,1,undirected,#education_to_#changement
#education,#fh2012,1,undirected,#education_to_#fh2012
#changement,#fh2012,1,undirected,#changement_to_#fh2012
#montreuil,#bagnolet,1,undirected,#montreuil_to_#bagnolet
#montreuil,#fh2012,1,undirected,#montreuil_to_#fh2012
#bagnolet,#fh2012,1,undirected,#bagnolet_to_#fh2012
#fh2012,#dilain,1,undirected,#fh2012_to_#dilain
#fh2012,#repentin,1,undirected,#fh2012_to_#repentin
#fh2012,#louis,1,undirected,#fh2012_to_#louis
#dilain,#repentin,1,undirected,#dilain_to_#repentin
#dilain,#louis,1,undirected,#dilain_to_#louis
#repentin,#louis,1,undirected,#repentin_to_#louis
#fh2012,#montreuil,1,undirected,#fh2012_to_#montreuil
#fh2012,#bagnolet,1,undirected,#fh2012_to_#bagnolet
#montreuil,#bagnolet,1,undirected,#montreuil_to_#bagnolet
#montreuil,#bagnolet,1,undirected,#montreuil_to_#bagnolet
#montreuil,#fh2012,1,undirected,#montreuil_to_#fh2012
#bagnolet,#fh2012,1,undirected,#bagnolet_to_#fh2012
#montreuil,#bagnolet,1,undirected,#montreuil_to_#bagnolet
#montreuil,#fh2012,1,undirected,#montreuil_to_#fh2012
#bagnolet,#fh2012,1,undirected,#bagnolet_to_#fh2012
#montreuil,#bagnolet,1,undirected,#montreuil_to_#bagnolet
#montreuil,#fh2012,1,undirected,#montreuil_to_#fh2012
#bagnolet,#fh2012,1,undirected,#bagnolet_to_#fh2012
#bayrou,#europe1,1,undirected,#bayrou_to_#europe1
#bayrou,#pasàlahauteur,1,undirected,#bayrou_to_#pasàlahauteur
#europe1,#pasàlahauteur,1,undirected,#europe1_to_#pasàlahauteur
#bayrou,#europe1,1,undirected,#bayrou_to_#europe1
#bayrou,#arrogance,1,undirected,#bayrou_to_#arrogance
#europe1,#arrogance,1,undirected,#europe1_to_#arrogance
#bagnolet,#fh2012,1,undirected,#bagnolet_to_#fh2012
#montreuil,#bagnolet,1,undirected,#montreuil_to_#bagnolet
#montreuil,#fh2012,1,undirected,#montreuil_to_#fh2012
#bagnolet,#fh2012,1,undirected,#bagnolet_to_#fh2012
#ps,#fh2012,1,undirected,#ps_to_#fh2012
#ps,#fh2012,1,undirected,#ps_to_#fh2012
#fh2012,#ps,1,undirected,#fh2012_to_#ps
#fh2012,#changement,1,undirected,#fh2012_to_#changement
#ps,#changement,1,undirected,#ps_to_#changement
#montreuil,#fh2012,1,undirected,#montreuil_to_#fh2012
#changement,#fh2012,1,undirected,#changement_to_#fh2012
#fh2012,#ps,1,undirected,#fh2012_to_#ps
#hollande,#letchimy,1,undirected,#hollande_to_#letchimy
#directan,#letchimy,1,undirected,#directan_to_#letchimy
#directan,#guéant,1,undirected,#directan_to_#guéant
#letchimy,#guéant,1,undirected,#letchimy_to_#guéant
#aides,#montreuil,1,undirected,#aides_to_#montreuil
#melies,#montreuil,1,undirected,#melies_to_#montreuil
#montreuil,#fh2012,1,undirected,#montreuil_to_#fh2012
#montreuil,#bagnolet,1,undirected,#montreuil_to_#bagnolet
#bagnolet,#montreuil,1,undirected,#bagnolet_to_#montreuil
#bagnolet,#montreuil,1,undirected,#bagnolet_to_#montreuil
#bagnolet,#montreuil,1,undirected,#bagnolet_to_#montreuil
#montreuil,#bagnolet,1,undirected,#montreuil_to_#bagnolet
#montreuil,#bagnolet,1,undirected,#montreuil_to_#bagnolet
#madeinmontreuil,#montreuil,1,undirected,#madeinmontreuil_to_#montreuil
#montreuil,#bagnolet,1,undirected,#montreuil_to_#bagnolet
#montreuil,#fh2012,1,undirected,#montreuil_to_#fh2012
#bagnolet,#fh2012,1,undirected,#bagnolet_to_#fh2012
#forumsante,#fh2012,1,undirected,#forumsante_to_#fh2012
#fh2012,#ps,1,undirected,#fh2012_to_#ps
#sarkozy,#ump,1,undirected,#sarkozy_to_#ump
#sarkozy,#nc,1,undirected,#sarkozy_to_#nc
#sarkozy,#alliancecentriste,1,undirected,#sarkozy_to_#alliancecentriste
#ump,#nc,1,undirected,#ump_to_#nc
#ump,#alliancecentriste,1,undirected,#ump_to_#alliancecentriste
#nc,#alliancecentriste,1,undirected,#nc_to_#alliancecentriste
#fh2012,#changement,1,undirected,#fh2012_to_#changement
#fh2012,#ps,1,undirected,#fh2012_to_#ps
#changement,#ps,1,undirected,#changement_to_#ps
#changement,#fh2012,1,undirected,#changement_to_#fh2012
#legislatives,#fh2012,1,undirected,#legislatives_to_#fh2012
#hollande,#sarkozy,1,undirected,#hollande_to_#sarkozy
#changement,#fh2012,1,undirected,#changement_to_#fh2012
#changement,#ps,1,undirected,#changement_to_#ps
#fh2012,#ps,1,undirected,#fh2012_to_#ps
#montreuil,#bagnolet,1,undirected,#montreuil_to_#bagnolet
#montreuil,#fh2012,1,undirected,#montreuil_to_#fh2012
#bagnolet,#fh2012,1,undirected,#bagnolet_to_#fh2012
#bagnolet,#fh2012,1,undirected,#bagnolet_to_#fh2012
#dpda,#hollande,1,undirected,#dpda_to_#hollande
#dpda,#hollande,1,undirected,#dpda_to_#hollande
#dpda,#intenable,1,undirected,#dpda_to_#intenable
#dpda,#35h,1,undirected,#dpda_to_#35h
#hollande,#intenable,1,undirected,#hollande_to_#intenable
#hollande,#35h,1,undirected,#hollande_to_#35h
#intenable,#35h,1,undirected,#intenable_to_#35h
#concurrence,#saineémulation,1,undirected,#concurrence_to_#saineémulation
#lccm,#fh2012,1,undirected,#lccm_to_#fh2012
#montreuil,#bagnolet,1,undirected,#montreuil_to_#bagnolet
#montreuil,#fh2012,1,undirected,#montreuil_to_#fh2012
#bagnolet,#fh2012,1,undirected,#bagnolet_to_#fh2012
#montreuil,#bagnolet,1,undirected,#montreuil_to_#bagnolet
#montreuil,#fh2012,1,undirected,#montreuil_to_#fh2012
#bagnolet,#fh2012,1,undirected,#bagnolet_to_#fh2012
#montreuil,#bagnolet,1,undirected,#montreuil_to_#bagnolet
#montreuil,#fh2012,1,undirected,#montreuil_to_#fh2012
#bagnolet,#fh2012,1,undirected,#bagnolet_to_#fh2012
#montreuil,#bagnolet,1,undirected,#montreuil_to_#bagnolet
#montreuil,#fh2012,1,undirected,#montreuil_to_#fh2012
#bagnolet,#fh2012,1,undirected,#bagnolet_to_#fh2012
#montreuil,#bagnolet,1,undirected,#montreuil_to_#bagnolet
#montreuil,#droiteendetresse,1,undirected,#montreuil_to_#droiteendetresse
#bagnolet,#droiteendetresse,1,undirected,#bagnolet_to_#droiteendetresse
#politique,#twitter,1,undirected,#politique_to_#twitter
#fh2012,#lebourget,1,undirected,#fh2012_to_#lebourget
#bourget,#fh2012,1,undirected,#bourget_to_#fh2012
#bourget2012,#fh2012,1,undirected,#bourget2012_to_#fh2012
#bourget2012,#combiençacoûte,1,undirected,#bourget2012_to_#combiençacoûte
#fh2012,#combiençacoûte,1,undirected,#fh2012_to_#combiençacoûte
#bourget2012,#fh2012,1,undirected,#bourget2012_to_#fh2012
#bourget2012,#fh2012,1,undirected,#bourget2012_to_#fh2012
#bourget2012,#balèze,1,undirected,#bourget2012_to_#balèze
#fh2012,#balèze,1,undirected,#fh2012_to_#balèze
#bourget2012,#fh2012,1,undirected,#bourget2012_to_#fh2012
#bourget2012,#avecqui,1,undirected,#bourget2012_to_#avecqui
#fh2012,#avecqui,1,undirected,#fh2012_to_#avecqui
#fh2012,#hollande,1,undirected,#fh2012_to_#hollande
#fh2012,#aucunrespect,1,undirected,#fh2012_to_#aucunrespect
#bourget,#hollande,1,undirected,#bourget_to_#hollande
#chômage,#ps,1,undirected,#chômage_to_#ps
#chômage,#fh2012,1,undirected,#chômage_to_#fh2012
#ps,#fh2012,1,undirected,#ps_to_#fh2012
#ps,#fh2012,1,undirected,#ps_to_#fh2012
#ps,#changement,1,undirected,#ps_to_#changement
#fh2012,#changement,1,undirected,#fh2012_to_#changement
#bourget,#fh2012,1,undirected,#bourget_to_#fh2012
#bourget,#ps,1,undirected,#bourget_to_#ps
#fh2012,#ps,1,undirected,#fh2012_to_#ps
#montreuil,#bagnolet,1,undirected,#montreuil_to_#bagnolet
#montreuil,#fh2012,1,undirected,#montreuil_to_#fh2012
#bagnolet,#fh2012,1,undirected,#bagnolet_to_#fh2012
#legislatives2012,#fh2012,1,undirected,#legislatives2012_to_#fh2012
#legislatives2012,#montreuil,1,undirected,#legislatives2012_to_#montreuil
#legislatives2012,#bagnolet,1,undirected,#legislatives2012_to_#bagnolet
#fh2012,#montreuil,1,undirected,#fh2012_to_#montreuil
#fh2012,#bagnolet,1,undirected,#fh2012_to_#bagnolet
#montreuil,#bagnolet,1,undirected,#montreuil_to_#bagnolet
#dette,#clac,1,undirected,#dette_to_#clac
#dette,#montreuil,1,undirected,#dette_to_#montreuil
#clac,#montreuil,1,undirected,#clac_to_#montreuil
#montreuil,#clac,1,undirected,#montreuil_to_#clac
#pdg,#lanouvellepme,1,undirected,#pdg_to_#lanouvellepme
#pdg,#montreuil,1,undirected,#pdg_to_#montreuil
#lanouvellepme,#montreuil,1,undirected,#lanouvellepme_to_#montreuil
#montreuil,#bagnolet,1,undirected,#montreuil_to_#bagnolet
#montreuil,#fh2012,1,undirected,#montreuil_to_#fh2012
#bagnolet,#fh2012,1,undirected,#bagnolet_to_#fh2012
#montreuil,#bagnolet,1,undirected,#montreuil_to_#bagnolet
#montreuil,#fh2012,1,undirected,#montreuil_to_#fh2012
#bagnolet,#fh2012,1,undirected,#bagnolet_to_#fh2012
#theartist,#goldenglobes,1,undirected,#theartist_to_#goldenglobes
#theartist,#jeandujardin,1,undirected,#theartist_to_#jeandujardin
#goldenglobes,#jeandujardin,1,undirected,#goldenglobes_to_#jeandujardin
#montreuil,#bagnolet,1,undirected,#montreuil_to_#bagnolet
#montreuil,#bagnole,1,undirected,#montreuil_to_#bagnole
#montreuil,#bagnolet,1,undirected,#montreuil_to_#bagnolet
#fh2012,#ps,1,undirected,#fh2012_to_#ps
#fh2012,#changement,1,undirected,#fh2012_to_#changement
#ps,#changement,1,undirected,#ps_to_#changement
#fh2012,#changement,1,undirected,#fh2012_to_#changement
#fh2012,#ps,1,undirected,#fh2012_to_#ps
#fh2012,#éducation,1,undirected,#fh2012_to_#éducation
#changement,#ps,1,undirected,#changement_to_#ps
#changement,#éducation,1,undirected,#changement_to_#éducation
#ps,#éducation,1,undirected,#ps_to_#éducation
#montreuil,#bagnolet,1,undirected,#montreuil_to_#bagnolet
#montreuil,#fh2012,1,undirected,#montreuil_to_#fh2012
#bagnolet,#fh2012,1,undirected,#bagnolet_to_#fh2012
#montreuil,#bagnolet,1,undirected,#montreuil_to_#bagnolet
#montreuil,#bagnolet,1,undirected,#montreuil_to_#bagnolet
#montreuil,#fh2012,1,undirected,#montreuil_to_#fh2012
#bagnolet,#fh2012,1,undirected,#bagnolet_to_#fh2012
#montreuil,#bagnolet,1,undirected,#montreuil_to_#bagnolet
#montreuil,#fh2012,1,undirected,#montreuil_to_#fh2012
#bagnolet,#fh2012,1,undirected,#bagnolet_to_#fh2012
#fh2012,#changement,1,undirected,#fh2012_to_#changement
#lci,#fh2012,1,undirected,#lci_to_#fh2012
#ceremoniesdevoeux,#circonscription,1,undirected,#ceremoniesdevoeux_to_#circonscription
#changement,#ps,1,undirected,#changement_to_#ps
#changement,#fh2012,1,undirected,#changement_to_#fh2012
#ps,#fh2012,1,undirected,#ps_to_#fh2012
#montreuil,#bagnolet,1,undirected,#montreuil_to_#bagnolet
#montreuil,#fh2012,1,undirected,#montreuil_to_#fh2012
#bagnolet,#fh2012,1,undirected,#bagnolet_to_#fh2012
#montreuil,#bagnolet,1,undirected,#montreuil_to_#bagnolet
#montreuil,#fh2012,1,undirected,#montreuil_to_#fh2012
#bagnolet,#fh2012,1,undirected,#bagnolet_to_#fh2012
#seafrance,#ess,1,undirected,#seafrance_to_#ess
#seafrance,#fh2012,1,undirected,#seafrance_to_#fh2012
#ess,#fh2012,1,undirected,#ess_to_#fh2012
#fh2012,#changement,1,undirected,#fh2012_to_#changement
#fh2012,#ps,1,undirected,#fh2012_to_#ps
#fh2012,#enavantlagauche,1,undirected,#fh2012_to_#enavantlagauche
#changement,#ps,1,undirected,#changement_to_#ps
#changement,#enavantlagauche,1,undirected,#changement_to_#enavantlagauche
#ps,#enavantlagauche,1,undirected,#ps_to_#enavantlagauche
#salemec,#racaille,1,undirected,#salemec_to_#racaille
#salemec,#petit,1,undirected,#salemec_to_#petit
#salemec,#cassetoipovcon,1,undirected,#salemec_to_#cassetoipovcon
#salemec,#fh2012,1,undirected,#salemec_to_#fh2012
#racaille,#petit,1,undirected,#racaille_to_#petit
#racaille,#cassetoipovcon,1,undirected,#racaille_to_#cassetoipovcon
#racaille,#fh2012,1,undirected,#racaille_to_#fh2012
#petit,#cassetoipovcon,1,undirected,#petit_to_#cassetoipovcon
#petit,#fh2012,1,undirected,#petit_to_#fh2012
#cassetoipovcon,#fh2012,1,undirected,#cassetoipovcon_to_#fh2012
#hollande,#cestdupareilaumême,1,undirected,#hollande_to_#cestdupareilaumême
#hollande,#cestpire,1,undirected,#hollande_to_#cestpire
#cestdupareilaumême,#cestpire,1,undirected,#cestdupareilaumême_to_#cestpire
#hollande,#cestdupareilaumême,1,undirected,#hollande_to_#cestdupareilaumême
#hollande,#cestpire,1,undirected,#hollande_to_#cestpire
#cestdupareilaumême,#cestpire,1,undirected,#cestdupareilaumême_to_#cestpire
#dommage,#pasdecompetitionentrevous,1,undirected,#dommage_to_#pasdecompetitionentrevous
#ff,#essayezvousverrez,1,undirected,#ff_to_#essayezvousverrez
#puerta,#fh2012,1,undirected,#puerta_to_#fh2012
#circo6211,#ps,1,undirected,#circo6211_to_#ps
#circo6211,#ps,1,undirected,#circo6211_to_#ps
#circo7703,#crisenoy,1,undirected,#circo7703_to_#crisenoy
#ps,#circo7703,1,undirected,#ps_to_#circo7703
#montreynaud,#circo4201,1,undirected,#montreynaud_to_#circo4201
#circo1311,#aixduranne,1,undirected,#circo1311_to_#aixduranne
#circo1311,#aixduranne,1,undirected,#circo1311_to_#aixduranne
#marseille,#législatives,1,undirected,#marseille_to_#législatives
#montereau,#circo7703,1,undirected,#montereau_to_#circo7703
